city,state_id,state_name
Hardeeville,SC,South Carolina
Bridgeport,WV,West Virginia
Haiku-Pauwela,HI,Hawaii
Gibsonville,NC,North Carolina
East Stroudsburg,PA,Pennsylvania
Blanchard,OK,Oklahoma
Warren,PA,Pennsylvania
Woodbury,NY,New York
Charlotte,MI,Michigan
Delta,CO,Colorado
Eunice,LA,Louisiana
Smithville,NJ,New Jersey
Middlesborough,KY,Kentucky
Augusta,KS,Kansas
Pine Lake Park,NJ,New Jersey
Rensselaer,NY,New York
Sandpoint,ID,Idaho
Bethalto,IL,Illinois
Shawano,WI,Wisconsin
Brooksville,FL,Florida
Conshohocken,PA,Pennsylvania
Palm Beach,FL,Florida
Plymouth,MI,Michigan
Sugar Grove,IL,Illinois
Oakville,CT,Connecticut
McFarland,WI,Wisconsin
Merrill,WI,Wisconsin
Cabo Rojo,PR,Puerto Rico
Ventnor City,NJ,New Jersey
Hooper,UT,Utah
Park Ridge,NJ,New Jersey
Helena-West Helena,AR,Arkansas
Riverside,CT,Connecticut
Commerce,TX,Texas
Crozet,VA,Virginia
Waseca,MN,Minnesota
Marlboro Village,MD,Maryland
Washington Terrace,UT,Utah
Hickam Housing,HI,Hawaii
Glenshaw,PA,Pennsylvania
Cusseta,GA,Georgia
Richmond Heights,MO,Missouri
Waterford,CA,California
Mound,MN,Minnesota
Perkasie,PA,Pennsylvania
Bryans Road,MD,Maryland
Toccoa,GA,Georgia
Seven Corners,VA,Virginia
Mahopac,NY,New York
Ecorse,MI,Michigan
Stonegate,CO,Colorado
University of Virginia,VA,Virginia
Aiea,HI,Hawaii
Incline Village,NV,Nevada
Elsmere,KY,Kentucky
Merrydale,LA,Louisiana
Forestdale,AL,Alabama
Fairfield Glade,TN,Tennessee
Glens Falls North,NY,New York
Jessup,MD,Maryland
Aliquippa,PA,Pennsylvania
Hawthorn Woods,IL,Illinois
Des Peres,MO,Missouri
Stony Brook University,NY,New York
Willowbrook,IL,Illinois
Hampstead,NC,North Carolina
Chillicothe,MO,Missouri
Boulder Hill,IL,Illinois
Harrodsburg,KY,Kentucky
Dayton,TX,Texas
Gretna,NE,Nebraska
Lake Mohawk,NJ,New Jersey
Sunset Hills,MO,Missouri
Bogota,NJ,New Jersey
Grants,NM,New Mexico
Cresskill,NJ,New Jersey
Absecon,NJ,New Jersey
Little Falls,MN,Minnesota
Rockingham,NC,North Carolina
Mount Pleasant,IA,Iowa
Tuscumbia,AL,Alabama
Riverside,IL,Illinois
Tuskegee,AL,Alabama
Bernalillo,NM,New Mexico
East Grand Forks,MN,Minnesota
West Athens,CA,California
Orange Park,FL,Florida
Kings Grant,NC,North Carolina
Booneville,MS,Mississippi
Lapeer,MI,Michigan
Micco,FL,Florida
Sanatoga,PA,Pennsylvania
Lynwood,IL,Illinois
Clinton,MO,Missouri
Citrus Hills,FL,Florida
Newark,NY,New York
Corona de Tucson,AZ,Arizona
Tiburon,CA,California
Harleysville,PA,Pennsylvania
Oak Grove,MN,Minnesota
Rice Lake,WI,Wisconsin
Benton Harbor,MI,Michigan
Craig,CO,Colorado
Cape St. Claire,MD,Maryland
Summit View,WA,Washington
Audubon,PA,Pennsylvania
Lake Park,FL,Florida
Meadow Lakes,AK,Alaska
Indian Harbour Beach,FL,Florida
Kulpsville,PA,Pennsylvania
Hillcrest,NY,New York
Fairless Hills,PA,Pennsylvania
North Kensington,MD,Maryland
Saline,MI,Michigan
Purcellville,VA,Virginia
Aberdeen,NC,North Carolina
Lincoln Village,OH,Ohio
Westwood,MI,Michigan
Fitzgerald,GA,Georgia
Orting,WA,Washington
Kennedale,TX,Texas
Flanders,NJ,New Jersey
Ladue,MO,Missouri
Sheffield Lake,OH,Ohio
Manteno,IL,Illinois
Harahan,LA,Louisiana
Meadowbrook,AL,Alabama
Rio del Mar,CA,California
Valley Center,KS,Kansas
Pulaski,VA,Virginia
Haledon,NJ,New Jersey
Cloverdale,CA,California
Plainedge,NY,New York
Juncos,PR,Puerto Rico
Wesley Chapel,NC,North Carolina
Plymouth,WI,Wisconsin
Seneca,SC,South Carolina
Northwest Harborcreek,PA,Pennsylvania
Evergreen,MT,Montana
Skidaway Island,GA,Georgia
North Merritt Island,FL,Florida
Poteau,OK,Oklahoma
Cortez,CO,Colorado
Caldwell,NJ,New Jersey
Greenville,MI,Michigan
Oxford,NC,North Carolina
Oak Island,NC,North Carolina
Summit,WA,Washington
Beaver Falls,PA,Pennsylvania
Bainbridge,OH,Ohio
Village St. George,LA,Louisiana
Lansdowne,MD,Maryland
Warrenton,MO,Missouri
East York,PA,Pennsylvania
Blacklick Estates,OH,Ohio
Clayton,NJ,New Jersey
Olney,IL,Illinois
Clanton,AL,Alabama
Whippany,NJ,New Jersey
Collingdale,PA,Pennsylvania
Signal Mountain,TN,Tennessee
Larkfield-Wikiup,CA,California
Bee Cave,TX,Texas
Pleasant Hill,MO,Missouri
Harwood Heights,IL,Illinois
Marina del Rey,CA,California
Thief River Falls,MN,Minnesota
Andalusia,AL,Alabama
Pearsall,TX,Texas
Bloomingdale,TN,Tennessee
Panthersville,GA,Georgia
Pitman,NJ,New Jersey
Rockwood,VA,Virginia
St. Pete Beach,FL,Florida
Winslow,AZ,Arizona
Bayport,NY,New York
Montecito,CA,California
Carbondale,PA,Pennsylvania
Woodmoor,CO,Colorado
Park Forest Village,PA,Pennsylvania
Fort Valley,GA,Georgia
Savoy,IL,Illinois
Aransas Pass,TX,Texas
Baxter,MN,Minnesota
Boonton,NJ,New Jersey
Brownfield,TX,Texas
Valley Cottage,NY,New York
Bath,ME,Maine
Madison Park,NJ,New Jersey
Highland Park,MI,Michigan
Paloma Creek South,TX,Texas
Hernando,FL,Florida
Monmouth,IL,Illinois
Whitehouse,TX,Texas
Hoquiam,WA,Washington
Fort Irwin,CA,California
Hope,AR,Arkansas
Dock Junction,GA,Georgia
Dunn Loring,VA,Virginia
Topanga,CA,California
Edgemere,MD,Maryland
Maysville,KY,Kentucky
Highland Park,TX,Texas
Guntersville,AL,Alabama
Redlands,CO,Colorado
Graham,TX,Texas
Franklin,NH,New Hampshire
North Haledon,NJ,New Jersey
Coffeyville,KS,Kansas
Altoona,WI,Wisconsin
Milton,WA,Washington
Toppenish,WA,Washington
Mascoutah,IL,Illinois
Temple Hills,MD,Maryland
Lancaster,SC,South Carolina
Presque Isle,ME,Maine
Hillview,KY,Kentucky
Rodeo,CA,California
Smithfield,VA,Virginia
Village Green-Green Ridge,PA,Pennsylvania
Irondale,GA,Georgia
Cameron,MO,Missouri
Jeannette,PA,Pennsylvania
Glencoe,IL,Illinois
Fort Knox,KY,Kentucky
Wyoming,OH,Ohio
Millersville,PA,Pennsylvania
Port Jervis,NY,New York
Lake Villa,IL,Illinois
Shelby,OH,Ohio
White Meadow Lake,NJ,New Jersey
Anthony,NM,New Mexico
Othello,WA,Washington
Audubon,NJ,New Jersey
York,SC,South Carolina
Milliken,CO,Colorado
Leisure World,MD,Maryland
Stevensville,MD,Maryland
Derby,CO,Colorado
Spring Hill,KS,Kansas
Rock Falls,IL,Illinois
Arizona City,AZ,Arizona
Vega Alta,PR,Puerto Rico
Orosi,CA,California
Fort Mitchell,KY,Kentucky
Midland,WA,Washington
Providence,UT,Utah
Perry Heights,OH,Ohio
Wharton,TX,Texas
Park Hills,MO,Missouri
Bryan,OH,Ohio
South Lockport,NY,New York
Tecumseh,MI,Michigan
Cheviot,OH,Ohio
Evergreen,CO,Colorado
Laughlin,NV,Nevada
Clarendon Hills,IL,Illinois
Aibonito,PR,Puerto Rico
Olmsted Falls,OH,Ohio
Cumberland Hill,RI,Rhode Island
Livingston,MT,Montana
East Foothills,CA,California
Chanute,KS,Kansas
Perryton,TX,Texas
Montvale,NJ,New Jersey
Montrose,VA,Virginia
Glenwood,IL,Illinois
Highland Heights,OH,Ohio
Fair Lakes,VA,Virginia
Covington,TN,Tennessee
Templeton,CA,California
Harrisburg,IL,Illinois
Monona,WI,Wisconsin
Long Hill,CT,Connecticut
Fort Riley,KS,Kansas
Fern Park,FL,Florida
Conning Towers Nautilus Park,CT,Connecticut
Miramar Beach,FL,Florida
Greenville,RI,Rhode Island
Beebe,AR,Arkansas
Sonterra,TX,Texas
West Long Branch,NJ,New Jersey
Sutherlin,OR,Oregon
Arab,AL,Alabama
Gering,NE,Nebraska
Hollymead,VA,Virginia
Murphy,MO,Missouri
Baltimore Highlands,MD,Maryland
Napoleon,OH,Ohio
Innsbrook,VA,Virginia
La Cresta,CA,California
Corrales,NM,New Mexico
Wedgefield,FL,Florida
Skiatook,OK,Oklahoma
Sallisaw,OK,Oklahoma
Ellsworth,ME,Maine
Summit Park,UT,Utah
Closter,NJ,New Jersey
Socorro,NM,New Mexico
Olivette,MO,Missouri
Old Forge,PA,Pennsylvania
Delavan,WI,Wisconsin
Perryville,MO,Missouri
Lamesa,TX,Texas
Gonzales,CA,California
Ahuimanu,HI,Hawaii
Sangaree,SC,South Carolina
Cedar Hills,OR,Oregon
Dunn,NC,North Carolina
Georgetown,SC,South Carolina
Murillo,TX,Texas
Minnetrista,MN,Minnesota
Hondo,TX,Texas
Beecher,MI,Michigan
Lewistown,PA,Pennsylvania
Swissvale,PA,Pennsylvania
Seffner,FL,Florida
Malverne,NY,New York
Temperance,MI,Michigan
Fort Lupton,CO,Colorado
Ephrata,WA,Washington
Hampton,GA,Georgia
Liberty,TX,Texas
Conover,NC,North Carolina
Pukalani,HI,Hawaii
Bellwood,VA,Virginia
Kenwood,OH,Ohio
Fruitland Park,FL,Florida
Gypsum,CO,Colorado
Village of Waukesha,WI,Wisconsin
Oak Grove,MO,Missouri
Richland Hills,TX,Texas
Jefferson City,TN,Tennessee
August,CA,California
Independence,KS,Kansas
Farmington,AR,Arkansas
Collinsville,OK,Oklahoma
Bemiss,GA,Georgia
Black Mountain,NC,North Carolina
River Road,OR,Oregon
Clinton,OK,Oklahoma
Barre,VT,Vermont
Farmingdale,NY,New York
Hastings-on-Hudson,NY,New York
Center Line,MI,Michigan
Harrison,TN,Tennessee
Lake Geneva,WI,Wisconsin
Villanova,PA,Pennsylvania
Corbin,KY,Kentucky
Edgewood,KY,Kentucky
Brook Highland,AL,Alabama
Northfield,NJ,New Jersey
Plumas Lake,CA,California
Grandview Heights,OH,Ohio
Whitefish,MT,Montana
Guadalupe,CA,California
Kronenwetter,WI,Wisconsin
Pleasant Hills,PA,Pennsylvania
Mont Belvieu,TX,Texas
Miles City,MT,Montana
Mukwonago,WI,Wisconsin
Dumbarton,VA,Virginia
Sitka,AK,Alaska
Wading River,NY,New York
Winnemucca,NV,Nevada
Gilberts,IL,Illinois
Atmore,AL,Alabama
Lock Haven,PA,Pennsylvania
Westwego,LA,Louisiana
Crete,IL,Illinois
Dayton,MN,Minnesota
Oak Hills Place,LA,Louisiana
Hillsboro,TX,Texas
Menominee,MI,Michigan
Westgate,FL,Florida
Los Altos Hills,CA,California
Park City,UT,Utah
Ogden,NC,North Carolina
Virginia,MN,Minnesota
Orrville,OH,Ohio
Hood River,OR,Oregon
Payette,ID,Idaho
Upper Saddle River,NJ,New Jersey
Parkville,PA,Pennsylvania
Eaton,OH,Ohio
Austell,GA,Georgia
Stanwood,WA,Washington
Hampshire,IL,Illinois
Scott,LA,Louisiana
Princeton,IN,Indiana
Waite Park,MN,Minnesota
Houghton,MI,Michigan
Fort Stockton,TX,Texas
Kenilworth,NJ,New Jersey
Shiprock,NM,New Mexico
Cushing,OK,Oklahoma
Newton,NJ,New Jersey
Clinton,NC,North Carolina
Sioux Center,IA,Iowa
Abingdon,VA,Virginia
Centerville,GA,Georgia
Flushing,MI,Michigan
Mayo,MD,Maryland
Elwood,IN,Indiana
Monticello,AR,Arkansas
St. Marys,OH,Ohio
Fort Lee,VA,Virginia
Good Hope,CA,California
Twin Rivers,NJ,New Jersey
Runnemede,NJ,New Jersey
Mount Joy,PA,Pennsylvania
North Madison,OH,Ohio
Trinidad,CO,Colorado
Senatobia,MS,Mississippi
Pulaski,TN,Tennessee
Firebaugh,CA,California
Selah,WA,Washington
Folsom,PA,Pennsylvania
Mila Doce,TX,Texas
Edgewater,MD,Maryland
Lely Resort,FL,Florida
Brookhaven,PA,Pennsylvania
Savage,MD,Maryland
Maryville,IL,Illinois
St. Francis,MN,Minnesota
Joshua,TX,Texas
Twin Lakes,CO,Colorado
Duvall,WA,Washington
Druid Hills,GA,Georgia
Long Grove,IL,Illinois
Tuba City,AZ,Arizona
West Haven-Sylvan,OR,Oregon
Alondra Park,CA,California
Carl Junction,MO,Missouri
Seaford,DE,Delaware
Orland,CA,California
Rhinelander,WI,Wisconsin
Prien,LA,Louisiana
Denison,IA,Iowa
Oak Hills,CA,California
Somers,WI,Wisconsin
Orange Beach,AL,Alabama
Dayton,NJ,New Jersey
Mason,MI,Michigan
Rockton,IL,Illinois
Castle Shannon,PA,Pennsylvania
Mount Rainier,MD,Maryland
Helena Valley West Central,MT,Montana
Wytheville,VA,Virginia
Stayton,OR,Oregon
Auburn,GA,Georgia
Prairie View,TX,Texas
Wynne,AR,Arkansas
Hatboro,PA,Pennsylvania
Rawlins,WY,Wyoming
Price,UT,Utah
Bay Minette,AL,Alabama
Barberton,WA,Washington
Franklin,VA,Virginia
Croton-on-Hudson,NY,New York
Orono,MN,Minnesota
Bellevue,OH,Ohio
Sans Souci,SC,South Carolina
Winooski,VT,Vermont
McGregor,FL,Florida
Oradell,NJ,New Jersey
Wilson,PA,Pennsylvania
New Prague,MN,Minnesota
Milan,TN,Tennessee
Gulf Hills,MS,Mississippi
Interlaken,CA,California
Sheboygan Falls,WI,Wisconsin
Bellevue,PA,Pennsylvania
North Star,DE,Delaware
Garden City Park,NY,New York
Los Fresnos,TX,Texas
Richfield,UT,Utah
Hornell,NY,New York
Navasota,TX,Texas
Odessa,FL,Florida
Corning,CA,California
Lake of the Woods,VA,Virginia
Downingtown,PA,Pennsylvania
Breinigsville,PA,Pennsylvania
University of California-Davis,CA,California
Rolling Hills Estates,CA,California
Springfield,FL,Florida
Center Moriches,NY,New York
Paris,IL,Illinois
Maplewood,MO,Missouri
Southwood Acres,CT,Connecticut
Johnstown,NY,New York
Ketchikan,AK,Alaska
Brentwood,MO,Missouri
Berkeley,MO,Missouri
Camp Hill,PA,Pennsylvania
Cuero,TX,Texas
Roxboro,NC,North Carolina
Lochbuie,CO,Colorado
Pomona,NJ,New Jersey
Cleveland,TX,Texas
Travelers Rest,SC,South Carolina
Kalifornsky,AK,Alaska
Hillside,IL,Illinois
Sequim,WA,Washington
Dormont,PA,Pennsylvania
Applewood,CO,Colorado
Charlestown,IN,Indiana
Providence Village,TX,Texas
York,NE,Nebraska
Spotswood,NJ,New Jersey
Mahtomedi,MN,Minnesota
Fairwood,MD,Maryland
Fort Belvoir,VA,Virginia
Leola,PA,Pennsylvania
Plain City,UT,Utah
Kirby,TX,Texas
Scappoose,OR,Oregon
Sabana Seca,PR,Puerto Rico
Midway City,CA,California
Lake Carmel,NY,New York
Alliance,NE,Nebraska
South San Gabriel,CA,California
Whitmore Lake,MI,Michigan
Bermuda Dunes,CA,California
Butler,NJ,New Jersey
Sunnyvale,TX,Texas
Albertville,MN,Minnesota
Brazil,IN,Indiana
Middleborough Center,MA,Massachusetts
Wyoming,MN,Minnesota
Bondurant,IA,Iowa
Stuttgart,AR,Arkansas
Antigo,WI,Wisconsin
Oak Hill,WV,West Virginia
South Kensington,MD,Maryland
Fort Polk South,LA,Louisiana
Oberlin,OH,Ohio
Union,SC,South Carolina
Landen,OH,Ohio
Lucas,TX,Texas
Vinton,VA,Virginia
Montpelier,VT,Vermont
South Weber,UT,Utah
Atco,NJ,New Jersey
Groesbeck,OH,Ohio
Fort Dix,NJ,New Jersey
Wilmington Manor,DE,Delaware
Port Jefferson,NY,New York
Oak Brook,IL,Illinois
Camden,SC,South Carolina
Pismo Beach,CA,California
Island Lake,IL,Illinois
Parkville,MO,Missouri
Fletcher,NC,North Carolina
Newport,AR,Arkansas
Carnegie,PA,Pennsylvania
Hillsdale,MI,Michigan
Kaufman,TX,Texas
Timnath,CO,Colorado
North Bay Village,FL,Florida
Latrobe,PA,Pennsylvania
Golden Valley,AZ,Arizona
Nevada,MO,Missouri
Fruitvale,CO,Colorado
Wahpeton,ND,North Dakota
Butner,NC,North Carolina
Grand Blanc,MI,Michigan
Brunswick,MD,Maryland
Greenbriar,VA,Virginia
Piedmont,OK,Oklahoma
North Weeki Wachee,FL,Florida
Zebulon,NC,North Carolina
Woodfin,NC,North Carolina
Crestwood Village,NJ,New Jersey
Waikele,HI,Hawaii
Emmett,ID,Idaho
Oak Grove,KY,Kentucky
Watsessing,NJ,New Jersey
Lexington,TN,Tennessee
Glenside,PA,Pennsylvania
Silvis,IL,Illinois
Lincolnshire,IL,Illinois
Three Rivers,MI,Michigan
Moundsville,WV,West Virginia
Wagoner,OK,Oklahoma
South Beloit,IL,Illinois
Gettysburg,PA,Pennsylvania
Perry,IA,Iowa
Congers,NY,New York
Quincy,WA,Washington
Green,OR,Oregon
Mount Ivy,NY,New York
Woodland Park,CO,Colorado
Cottage Grove,WI,Wisconsin
Dexter,MO,Missouri
Siler City,NC,North Carolina
Carrollton,VA,Virginia
Broadview,IL,Illinois
South Boston,VA,Virginia
Santa Clara,UT,Utah
West Livingston,TX,Texas
Dalhart,TX,Texas
Ashland,WI,Wisconsin
Jackson,WI,Wisconsin
Basking Ridge,NJ,New Jersey
Farr West,UT,Utah
Bernardsville,NJ,New Jersey
Cumming,GA,Georgia
Blair,NE,Nebraska
West Dundee,IL,Illinois
White Knoll,SC,South Carolina
Grove City,PA,Pennsylvania
Glastonbury Center,CT,Connecticut
Waller,WA,Washington
Enoch,UT,Utah
Thompson's Station,TN,Tennessee
Pinson,AL,Alabama
Big Rapids,MI,Michigan
Lihue,HI,Hawaii
Ponchatoula,LA,Louisiana
Round Lake Park,IL,Illinois
Yreka,CA,California
Princeton,IL,Illinois
Westlake Village,CA,California
Glen Ridge,NJ,New Jersey
Robinwood,MD,Maryland
Quincy,FL,Florida
Jersey Village,TX,Texas
Campbell,OH,Ohio
St. Joseph,MI,Michigan
Ripon,WI,Wisconsin
Tyrone,GA,Georgia
Broadview Park,FL,Florida
Humboldt,TN,Tennessee
Grand Ledge,MI,Michigan
St. Martin,MS,Mississippi
Brevard,NC,North Carolina
Old Jefferson,LA,Louisiana
Harrisburg,SD,South Dakota
Four Corners,MD,Maryland
Tuttle,OK,Oklahoma
Magalia,CA,California
Half Moon,NC,North Carolina
Palmyra,PA,Pennsylvania
Webster City,IA,Iowa
Wildewood,MD,Maryland
Dry Run,OH,Ohio
Etowah,NC,North Carolina
Lake Dallas,TX,Texas
Eden Isle,LA,Louisiana
South Cleveland,TN,Tennessee
North Bend,WA,Washington
Bradford,PA,Pennsylvania
Bonner Springs,KS,Kansas
Baldwinsville,NY,New York
Jennings Lodge,OR,Oregon
Ancient Oaks,PA,Pennsylvania
Manhasset,NY,New York
Sky Lake,FL,Florida
Kill Devil Hills,NC,North Carolina
Park City,KS,Kansas
Jefferson,WI,Wisconsin
Acton,CA,California
Mount Horeb,WI,Wisconsin
Ripley,TN,Tennessee
Earlimart,CA,California
Fanwood,NJ,New Jersey
St. Johns,MI,Michigan
Hudsonville,MI,Michigan
Dunellen,NJ,New Jersey
Brigantine,NJ,New Jersey
Ruidoso,NM,New Mexico
Fairlawn,OH,Ohio
Homestead Meadows South,TX,Texas
Bloomingdale,NJ,New Jersey
Commerce,GA,Georgia
Boonville,MO,Missouri
Floresville,TX,Texas
Shorewood,MN,Minnesota
Inverness,FL,Florida
Ashland,VA,Virginia
Seward,NE,Nebraska
Ludington,MI,Michigan
Thousand Palms,CA,California
New Albany,MS,Mississippi
Gold River,CA,California
Oak Ridge,NC,North Carolina
Woodlake,CA,California
Canfield,OH,Ohio
Nibley,UT,Utah
Collinsville,VA,Virginia
Wellington,KS,Kansas
Beacon Square,FL,Florida
Utuado,PR,Puerto Rico
Ilion,NY,New York
Park City,IL,Illinois
Catoosa,OK,Oklahoma
Lamar,CO,Colorado
Hales Corners,WI,Wisconsin
Clinton,SC,South Carolina
Middletown,PA,Pennsylvania
Pittston,PA,Pennsylvania
Mystic Island,NJ,New Jersey
Westmere,NY,New York
Farmville,VA,Virginia
Newberry,FL,Florida
Albion,MI,Michigan
Kenton,OH,Ohio
Port Jefferson Station,NY,New York
Clear Lake,IA,Iowa
Hubbard,OH,Ohio
Hewlett,NY,New York
Marshfield,MO,Missouri
Decorah,IA,Iowa
Madras,OR,Oregon
Marion,NC,North Carolina
Baywood,NY,New York
London,KY,Kentucky
Brighton,MI,Michigan
Ojai,CA,California
Ellwood City,PA,Pennsylvania
Uniontown,OH,Ohio
Arcadia,FL,Florida
Dade City,FL,Florida
Southwest Ranches,FL,Florida
Lander,WY,Wyoming
Kenai,AK,Alaska
Freeland,MI,Michigan
Swainsboro,GA,Georgia
Pikeville,KY,Kentucky
Macclenny,FL,Florida
Laurel Hill,VA,Virginia
Fort Scott,KS,Kansas
Mount Sterling,KY,Kentucky
Northridge,OH,Ohio
Blandon,PA,Pennsylvania
Gresham Park,GA,Georgia
Independence,OH,Ohio
Hughson,CA,California
Inverness,IL,Illinois
Monahans,TX,Texas
Chehalis,WA,Washington
Loughman,FL,Florida
Cotati,CA,California
Umatilla,OR,Oregon
New Cumberland,PA,Pennsylvania
California Polytechnic State University,CA,California
Fairfax,CA,California
Crete,NE,Nebraska
White Oak,PA,Pennsylvania
River Oaks,TX,Texas
Hastings,MI,Michigan
Bull Run,VA,Virginia
Longboat Key,FL,Florida
North Springfield,VA,Virginia
Williston Park,NY,New York
Iron Mountain,MI,Michigan
Lampasas,TX,Texas
Camp Swift,TX,Texas
Berlin,NJ,New Jersey
Great Neck Plaza,NY,New York
Winfield,IN,Indiana
Breaux Bridge,LA,Louisiana
North Riverside,IL,Illinois
Union,KY,Kentucky
Knoxville,IA,Iowa
New London,WI,Wisconsin
Meraux,LA,Louisiana
Tell City,IN,Indiana
Haddon Heights,NJ,New Jersey
Franklin,CA,California
Hitchcock,TX,Texas
Eagle,CO,Colorado
Mechanicstown,NY,New York
Inverness Highlands South,FL,Florida
Pocahontas,AR,Arkansas
Lockwood,MT,Montana
Thompsonville,CT,Connecticut
Reserve,LA,Louisiana
Vernon,WI,Wisconsin
Viola,NY,New York
Nyack,NY,New York
Wickenburg,AZ,Arizona
Sebastopol,CA,California
Creston,IA,Iowa
Luquillo,PR,Puerto Rico
Georgetown,DE,Delaware
Winters,CA,California
Forestbrook,SC,South Carolina
DuBois,PA,Pennsylvania
Palmyra,NJ,New Jersey
Mantua,VA,Virginia
Prairie Grove,AR,Arkansas
Alamo Heights,TX,Texas
Old Town,ME,Maine
Welcome,SC,South Carolina
Jerseyville,IL,Illinois
Kimberly,WI,Wisconsin
Batesville,MS,Mississippi
Trumann,AR,Arkansas
Montevallo,AL,Alabama
Escalon,CA,California
Caribou,ME,Maine
Belen,NM,New Mexico
South Apopka,FL,Florida
Hartsville,SC,South Carolina
Lexington,VA,Virginia
Red Chute,LA,Louisiana
Page,AZ,Arizona
Mascotte,FL,Florida
Belle Plaine,MN,Minnesota
Hudson Falls,NY,New York
Williamsburg,FL,Florida
Pleasantville,NY,New York
Bloomfield,NM,New Mexico
Crookston,MN,Minnesota
Wauseon,OH,Ohio
Villa Hills,KY,Kentucky
Woodlake,VA,Virginia
Gridley,CA,California
Oroville East,CA,California
Forest City,NC,North Carolina
Bremen,GA,Georgia
McCook,NE,Nebraska
Cos Cob,CT,Connecticut
Archbald,PA,Pennsylvania
Pea Ridge,AR,Arkansas
King,NC,North Carolina
Bellbrook,OH,Ohio
Salem,IL,Illinois
Dunbar,WV,West Virginia
Highlands,TX,Texas
Scottsburg,IN,Indiana
Lakes of the Four Seasons,IN,Indiana
Noble,OK,Oklahoma
Sunbury,OH,Ohio
Briarcliff Manor,NY,New York
Aurora,MO,Missouri
Indian River Estates,FL,Florida
Charles City,IA,Iowa
Northport,NY,New York
Washington,IA,Iowa
La Follette,TN,Tennessee
Heber,CA,California
Cedarhurst,NY,New York
Cherry Valley,CA,California
Mira Monte,CA,California
Cullowhee,NC,North Carolina
Pacific,MO,Missouri
Willow Oak,FL,Florida
Taneytown,MD,Maryland
Nebraska City,NE,Nebraska
Washington,NJ,New Jersey
Elkins Park,PA,Pennsylvania
Mims,FL,Florida
Flatwoods,KY,Kentucky
East Shoreham,NY,New York
Shields,MI,Michigan
Walled Lake,MI,Michigan
West Samoset,FL,Florida
St. Rose,LA,Louisiana
Rumson,NJ,New Jersey
Yorketown,NJ,New Jersey
Emerson,NJ,New Jersey
Makawao,HI,Hawaii
Scotia,NY,New York
Bridge City,LA,Louisiana
Clewiston,FL,Florida
Marble Falls,TX,Texas
Wharton,NJ,New Jersey
Monticello,NY,New York
Richland,MS,Mississippi
Whitinsville,MA,Massachusetts
Riverdale Park,MD,Maryland
Ladera Heights,CA,California
East Hills,NY,New York
Valley Falls,SC,South Carolina
Lacy-Lakeview,TX,Texas
Southeast Arcadia,FL,Florida
Kingsland,TX,Texas
Lake Hallie,WI,Wisconsin
Ridley Park,PA,Pennsylvania
Russellville,KY,Kentucky
North Patchogue,NY,New York
Clarkston,WA,Washington
Arroyo,PR,Puerto Rico
Tolleson,AZ,Arizona
Mammoth Lakes,CA,California
Mansfield Center,MA,Massachusetts
Globe,AZ,Arizona
Greenville,AL,Alabama
Basehor,KS,Kansas
Taft,CA,California
Savannah,TN,Tennessee
Jasper,TX,Texas
Souderton,PA,Pennsylvania
North Vernon,IN,Indiana
Mills River,NC,North Carolina
La Junta,CO,Colorado
Lake Lorraine,FL,Florida
Seaside,OR,Oregon
Sound Beach,NY,New York
Glenolden,PA,Pennsylvania
Neptune Beach,FL,Florida
San Martin,CA,California
Laurel,MT,Montana
Dahlonega,GA,Georgia
Delafield,WI,Wisconsin
Dayton,TN,Tennessee
Belterra,TX,Texas
Pea Ridge,WV,West Virginia
Pike Creek,DE,Delaware
Mead,WA,Washington
Wetumpka,AL,Alabama
Gonzales,TX,Texas
Hiawatha,IA,Iowa
South Haven,IN,Indiana
Sausalito,CA,California
Oakdale,NY,New York
Cottonwood,CA,California
Highgrove,CA,California
Strasburg,VA,Virginia
Seminole,OK,Oklahoma
Keyport,NJ,New Jersey
Greenville,IL,Illinois
Connerton,FL,Florida
Wescosville,PA,Pennsylvania
West Frankfort,IL,Illinois
Rapid Valley,SD,South Dakota
Brockport,NY,New York
Millsboro,DE,Delaware
Withamsville,OH,Ohio
Piñon Hills,CA,California
Rayne,LA,Louisiana
Clarkston Heights-Vineland,WA,Washington
Northlake,TX,Texas
Wailua Homesteads,HI,Hawaii
Dacula,GA,Georgia
Lincoln,AL,Alabama
Floris,VA,Virginia
Burton,SC,South Carolina
Kentfield,CA,California
Clover Creek,WA,Washington
Contra Costa Centre,CA,California
Marengo,IL,Illinois
Sandwich,IL,Illinois
Mentor-on-the-Lake,OH,Ohio
Sturgis,SD,South Dakota
University Park,IL,Illinois
Porters Neck,NC,North Carolina
Grove,OK,Oklahoma
Heber Springs,AR,Arkansas
Oceano,CA,California
Inwood,FL,Florida
Seminole,TX,Texas
Milton-Freewater,OR,Oregon
River Rouge,MI,Michigan
Cortland,OH,Ohio
Lionville,PA,Pennsylvania
Decatur,TX,Texas
Fircrest,WA,Washington
Logan,OH,Ohio
West Miami,FL,Florida
Benton,IL,Illinois
Ocean Shores,WA,Washington
Winsted,CT,Connecticut
South Monrovia Island,CA,California
Mecca,CA,California
Trinity,NC,North Carolina
Long Branch,VA,Virginia
Waveland,MS,Mississippi
Pacific,WA,Washington
